Order Date Time,Product Name,Customer Name,Quantity,Region
12/8/2022 14:48,CT Scanner,North General Hospital,16,APAC
1/19/2023 1:35,Anesthesia Machine,Massachusetts Hospital,69,AMER
1/16/2023 19:23,MRI Scanner,Metro Hospital Center,45,APAC
4/11/2022 8:35,Azurion System,Baylor Scott Health,59,AMER
8/4/2022 16:15,CT Scanner,Franco-USAese Hospital,30,APAC
9/2/2022 21:12,Azurion System,Mayo Clinic,15,APAC
1/25/2023 12:33,Azurion System,California Medical Center,50,AMER
9/26/2022 2:18,MRI Scanner,Metro Hospital Center,76,EMEA
5/8/2022 12:37,Azurion System,Mount Sinai Hospital,99,APAC
12/10/2022 18:17,CT Scanner,Shawn Sons Hospital,77,APAC
11/2/2022 4:17,MRI Scanner,Jude Medical Center,56,APAC
11/21/2022 10:10,Ultrasound System,Baylor Scott Health,11,APAC
10/17/2022 5:49,CT Scanner,Mayo Clinic,91,EMEA
10/18/2022 6:38,Respiro Respirator,Massachusetts Hospital,10,EMEA
6/19/2022 8:32,Ultrasound System,Fortis Healthcare,12,AMER
8/1/2022 16:48,Lumify Transducer,Baylor Scott Health,100,EMEA
2/21/2023 21:14,Azurion System,Fortis Healthcare,76,APAC
3/5/2023 4:30,MRI Scanner,Baylor Scott Health,21,EMEA
4/8/2022 12:29,Lumify Transducer,SLR Hospital Center,26,AMER
9/27/2022 0:48,Respiro Respirator,Massachusetts Hospital,75,APAC
7/1/2022 10:12,MRI Scanner,Mayo Clinic,46,EMEA
6/11/2022 7:57,Respiro Respirator,Jude Medical Center,20,APAC
1/19/2023 13:45,Lumify Transducer,Massachusetts Hospital,48,EMEA
8/10/2022 21:45,Ultrasound System,Inova Emergency Care,49,EMEA
6/20/2022 7:51,MRI Scanner,UCLA Medical Center,80,EMEA
1/14/2023 9:21,Anesthesia Machine,Kaiser Permanente,8,EMEA
12/9/2022 23:50,Respiro Respirator,Mount Sinai Hospital,72,APAC
9/28/2022 14:14,Anesthesia Machine,Baylor Scott Health,24,AMER
6/7/2022 6:20,Respiro Respirator,Johns Hopkins Medicine,37,AMER
7/30/2022 14:00,Lumify Transducer,Franco-USAese Hospital,46,AMER
5/19/2022 5:03,Respiro Respirator,Fortis Healthcare,11,EMEA
8/11/2022 10:17,CT Scanner,Shawn Sons Hospital,87,EMEA
5/23/2022 10:29,Azurion System,Fortis Healthcare,7,EMEA
7/9/2022 0:43,Anesthesia Machine,Alexandria Hospital,33,APAC
3/1/2023 0:03,CT Scanner,California Medical Center,14,APAC
7/26/2022 7:36,MRI Scanner,Cleveland Clinic,53,EMEA
12/31/2022 18:28,Respiro Respirator,Cleveland Clinic,70,EMEA
1/1/2023 15:07,CT Scanner,Richards Care,30,EMEA
4/28/2022 12:45,MRI Scanner,Alexandria Hospital,12,AMER
4/5/2022 6:56,Azurion System,Paul Diagnostics,43,APAC
6/20/2022 8:13,Ultrasound System,Shawn Sons Hospital,17,APAC
6/21/2022 16:44,Lumify Transducer,Baylor Scott Health,45,APAC
11/14/2022 6:56,Lumify Transducer,California Medical Center,37,EMEA
5/28/2022 18:36,CT Scanner,Shawn Sons Hospital,25,AMER
3/18/2022 4:12,Respiro Respirator,SLR Hospital Center,5,AMER
6/27/2022 19:50,Lumify Transducer,Franco-USAese Hospital,97,APAC
7/28/2022 4:29,Lumify Transducer,Massachusetts Hospital,70,EMEA
9/27/2022 15:12,MRI Scanner,Fortis Healthcare,94,EMEA
12/26/2022 5:55,Ultrasound System,Cleveland Clinic,46,EMEA
7/25/2022 3:59,Respiro Respirator,Shawn Sons Hospital,33,AMER
3/24/2022 16:03,Lumify Transducer,Paul Diagnostics,38,AMER
6/17/2022 6:31,MRI Scanner,Alexandria Hospital,83,AMER
4/9/2022 4:13,CT Scanner,Johns Hopkins Medicine,69,EMEA
4/1/2022 6:18,Anesthesia Machine,Baylor Scott Health,91,AMER
12/29/2022 20:50,Azurion System,Fortis Healthcare,10,APAC
8/2/2022 13:22,CT Scanner,Mayo Clinic,50,EMEA
10/19/2022 14:16,Lumify Transducer,Mayo Clinic,29,AMER
9/1/2022 4:59,MRI Scanner,California Medical Center,14,APAC
5/6/2022 2:39,Anesthesia Machine,SLR Hospital Center,33,APAC
10/9/2022 5:39,Respiro Respirator,Steve Nursing Home,17,EMEA
5/2/2022 22:04,CT Scanner,Cleveland Clinic,98,AMER
6/22/2022 12:46,Ultrasound System,Shawn Sons Hospital,33,APAC
9/26/2022 17:26,MRI Scanner,Massachusetts Hospital,88,AMER
11/20/2022 22:14,CT Scanner,Richards Care,13,AMER
10/11/2022 20:00,Lumify Transducer,Steve Nursing Home,50,APAC
10/4/2022 11:02,MRI Scanner,Kaiser Permanente,84,AMER
6/12/2022 15:16,Anesthesia Machine,California Medical Center,89,EMEA
7/12/2022 13:27,Azurion System,Franco-USAese Hospital,73,APAC
1/9/2023 3:35,Respiro Respirator,Mayo Clinic,9,EMEA
1/11/2023 3:53,Azurion System,Shawn Sons Hospital,38,APAC
8/28/2022 15:19,Lumify Transducer,Richards Care,74,APAC
5/28/2022 12:45,MRI Scanner,Franco-USAese Hospital,84,AMER
7/8/2022 14:52,Respiro Respirator,Shawn Sons Hospital,9,EMEA
12/20/2022 3:02,CT Scanner,Baylor Scott Health,74,APAC
1/15/2023 16:49,Lumify Transducer,Kaiser Permanente,13,AMER
2/8/2023 1:15,Ultrasound System,Shawn Sons Hospital,87,AMER
10/20/2022 16:12,Respiro Respirator,Mayo Clinic,40,APAC
6/10/2022 12:35,CT Scanner,Massachusetts Hospital,85,EMEA
4/17/2022 16:00,Respiro Respirator,Kaiser Permanente,30,EMEA
12/9/2022 8:41,CT Scanner,Shawn Sons Hospital,8,APAC
1/10/2023 2:28,Lumify Transducer,Steve Nursing Home,32,AMER
3/4/2023 8:24,Lumify Transducer,Franco-USAese Hospital,29,EMEA
12/17/2022 9:20,Azurion System,Franco-USAese Hospital,38,AMER
2/10/2023 4:18,Azurion System,Massachusetts Hospital,36,AMER
7/19/2022 0:11,Azurion System,Massachusetts Hospital,1,AMER
8/2/2022 11:06,Lumify Transducer,Fortis Healthcare,81,EMEA
5/11/2022 0:34,Lumify Transducer,SLR Hospital Center,63,APAC
12/10/2022 11:56,Lumify Transducer,North General Hospital,92,AMER
5/24/2022 23:42,Lumify Transducer,Paul Diagnostics,53,EMEA
5/27/2022 22:49,Respiro Respirator,Mayo Clinic,88,AMER
9/29/2022 17:49,Azurion System,Metro Hospital Center,45,APAC
9/9/2022 22:29,CT Scanner,Alexandria Hospital,59,AMER
2/24/2023 16:31,Anesthesia Machine,Massachusetts Hospital,32,EMEA
8/25/2022 1:41,Azurion System,Mayo Clinic,37,EMEA
3/1/2023 23:20,MRI Scanner,Alexandria Hospital,5,APAC
11/30/2022 15:59,Azurion System,SLR Hospital Center,44,AMER
1/13/2023 20:08,MRI Scanner,North General Hospital,58,AMER
3/20/2022 19:05,Anesthesia Machine,Massachusetts Hospital,76,EMEA
8/27/2022 0:10,Azurion System,Massachusetts Hospital,15,APAC
11/18/2022 4:27,Respiro Respirator,Shawn Sons Hospital,35,EMEA
3/14/2023 22:16,Respiro Respirator,SLR Hospital Center,95,EMEA
1/6/2023 15:48,Azurion System,Cleveland Clinic,51,EMEA
9/24/2022 17:15,Azurion System,Steve Nursing Home,11,APAC
3/2/2023 18:10,Lumify Transducer,Cleveland Clinic,91,APAC
6/4/2022 8:25,Anesthesia Machine,Jude Medical Center,19,EMEA
1/26/2023 20:44,Anesthesia Machine,Steve Nursing Home,37,AMER
8/8/2022 23:48,Ultrasound System,Alexandria Hospital,97,AMER
3/25/2022 20:56,Respiro Respirator,Richards Care,30,APAC
9/19/2022 0:14,Anesthesia Machine,SLR Hospital Center,23,EMEA
11/3/2022 6:36,Lumify Transducer,Baylor Scott Health,100,EMEA
11/24/2022 5:30,Ultrasound System,North General Hospital,37,AMER
7/23/2022 1:18,Lumify Transducer,Franco-USAese Hospital,2,AMER
5/3/2022 10:57,MRI Scanner,Massachusetts Hospital,44,EMEA
1/4/2023 6:08,Lumify Transducer,Richards Care,63,AMER
2/1/2023 21:52,MRI Scanner,Alexandria Hospital,71,APAC
4/2/2022 22:44,CT Scanner,North General Hospital,64,APAC
7/9/2022 0:05,Ultrasound System,Mount Sinai Hospital,62,APAC
10/27/2022 15:25,Respiro Respirator,Mount Sinai Hospital,14,EMEA
5/10/2022 6:10,Anesthesia Machine,Mayo Clinic,71,APAC
3/5/2023 8:53,Ultrasound System,Shawn Sons Hospital,30,APAC
2/18/2023 23:48,Anesthesia Machine,UCLA Medical Center,37,AMER
11/10/2022 17:44,Anesthesia Machine,Fortis Healthcare,97,EMEA
4/9/2022 14:27,Ultrasound System,Jude Medical Center,34,APAC
4/10/2022 20:55,CT Scanner,Massachusetts Hospital,6,AMER
8/13/2022 21:30,Respiro Respirator,Franco-USAese Hospital,13,AMER
8/16/2022 0:36,CT Scanner,Inova Emergency Care,76,APAC
11/23/2022 19:22,Anesthesia Machine,UCLA Medical Center,54,EMEA
11/9/2022 1:29,Anesthesia Machine,Metro Hospital Center,21,APAC
7/11/2022 7:22,MRI Scanner,North General Hospital,51,AMER
7/17/2022 5:46,Respiro Respirator,Mount Sinai Hospital,73,APAC
8/23/2022 12:42,CT Scanner,Metro Hospital Center,36,AMER
4/27/2022 2:40,Anesthesia Machine,Metro Hospital Center,3,APAC
12/27/2022 17:12,Ultrasound System,Steve Nursing Home,73,EMEA
7/15/2022 7:04,MRI Scanner,Inova Emergency Care,69,APAC
6/17/2022 21:52,Azurion System,Paul Diagnostics,44,APAC
9/26/2022 1:16,Anesthesia Machine,Inova Emergency Care,68,APAC
12/8/2022 4:06,CT Scanner,Shawn Sons Hospital,90,EMEA
2/10/2023 10:11,Lumify Transducer,Franco-USAese Hospital,77,APAC
12/22/2022 8:33,Azurion System,Franco-USAese Hospital,49,APAC
4/29/2022 15:12,Azurion System,Metro Hospital Center,77,EMEA
9/7/2022 14:44,Azurion System,Inova Emergency Care,15,EMEA
12/13/2022 20:47,Azurion System,Mayo Clinic,57,EMEA
6/10/2022 3:58,Anesthesia Machine,Alexandria Hospital,26,AMER
1/2/2023 6:53,Anesthesia Machine,SLR Hospital Center,62,APAC
10/11/2022 23:37,MRI Scanner,Fortis Healthcare,70,APAC
4/6/2022 7:17,Anesthesia Machine,Cleveland Clinic,23,AMER
11/18/2022 7:54,CT Scanner,Baylor Scott Health,73,APAC
6/12/2022 1:06,Lumify Transducer,Fortis Healthcare,56,AMER
12/25/2022 7:39,CT Scanner,Jude Medical Center,1,EMEA
6/20/2022 19:00,Respiro Respirator,Massachusetts Hospital,46,EMEA
9/15/2022 6:46,CT Scanner,Metro Hospital Center,99,AMER
10/14/2022 3:48,Lumify Transducer,Richards Care,92,EMEA
6/13/2022 3:11,Ultrasound System,Steve Nursing Home,68,AMER
10/15/2022 18:31,Ultrasound System,Alexandria Hospital,66,APAC
6/12/2022 15:19,CT Scanner,Jude Medical Center,82,AMER
3/15/2023 2:18,Respiro Respirator,Richards Care,21,APAC
7/11/2022 8:27,Azurion System,Baylor Scott Health,12,EMEA
11/11/2022 21:52,Azurion System,Baylor Scott Health,4,APAC
11/28/2022 1:53,CT Scanner,Inova Emergency Care,36,AMER
10/17/2022 2:12,Respiro Respirator,Baylor Scott Health,3,EMEA
3/3/2023 18:58,CT Scanner,Paul Diagnostics,20,APAC
1/14/2023 7:54,Respiro Respirator,Inova Emergency Care,82,EMEA
8/6/2022 9:22,Lumify Transducer,Mount Sinai Hospital,76,EMEA
7/27/2022 1:31,MRI Scanner,Jude Medical Center,96,EMEA
9/24/2022 4:37,Anesthesia Machine,Alexandria Hospital,77,EMEA
3/18/2022 13:47,Azurion System,Mount Sinai Hospital,20,AMER
4/2/2022 16:35,Ultrasound System,Inova Emergency Care,19,EMEA
2/23/2023 15:21,Lumify Transducer,North General Hospital,96,APAC
9/2/2022 3:16,CT Scanner,California Medical Center,18,AMER
11/28/2022 14:13,MRI Scanner,Steve Nursing Home,39,APAC
7/31/2022 6:28,Lumify Transducer,Franco-USAese Hospital,72,APAC
10/6/2022 10:35,Anesthesia Machine,Johns Hopkins Medicine,15,EMEA
8/6/2022 20:12,Lumify Transducer,UCLA Medical Center,86,APAC
9/15/2022 18:33,Anesthesia Machine,Cleveland Clinic,24,EMEA
9/4/2022 22:12,Ultrasound System,Franco-USAese Hospital,62,EMEA
1/14/2023 11:24,Lumify Transducer,North General Hospital,66,AMER
4/28/2022 23:13,MRI Scanner,Johns Hopkins Medicine,56,AMER
2/25/2023 18:30,Lumify Transducer,Baylor Scott Health,26,EMEA
11/20/2022 12:06,Ultrasound System,Mount Sinai Hospital,28,APAC
4/4/2022 14:47,CT Scanner,North General Hospital,92,APAC
8/20/2022 4:52,Anesthesia Machine,Baylor Scott Health,36,EMEA
9/12/2022 7:07,Ultrasound System,Richards Care,37,AMER
6/4/2022 8:25,CT Scanner,Inova Emergency Care,82,AMER
7/9/2022 14:33,CT Scanner,Mayo Clinic,42,APAC
3/26/2022 21:06,Azurion System,Mayo Clinic,55,AMER
1/1/2023 20:54,Lumify Transducer,Shawn Sons Hospital,66,AMER
5/5/2022 15:58,Lumify Transducer,Metro Hospital Center,3,EMEA
6/9/2022 15:09,Azurion System,Mayo Clinic,74,AMER
12/29/2022 12:37,Ultrasound System,Johns Hopkins Medicine,12,EMEA
3/31/2022 21:52,Azurion System,North General Hospital,11,APAC
12/3/2022 12:56,MRI Scanner,California Medical Center,78,APAC
1/9/2023 20:06,Azurion System,UCLA Medical Center,42,AMER
3/12/2023 10:24,MRI Scanner,Kaiser Permanente,35,APAC
1/5/2023 12:26,Anesthesia Machine,Kaiser Permanente,60,EMEA
2/13/2023 9:31,Azurion System,Kaiser Permanente,83,APAC
6/4/2022 15:26,MRI Scanner,Cleveland Clinic,40,APAC
7/27/2022 23:01,Azurion System,North General Hospital,73,EMEA
7/23/2022 16:06,Azurion System,Paul Diagnostics,12,AMER
9/5/2022 22:59,MRI Scanner,Massachusetts Hospital,24,EMEA
10/27/2022 16:34,Anesthesia Machine,Kaiser Permanente,50,APAC
9/3/2022 13:02,Azurion System,Steve Nursing Home,49,AMER
9/18/2022 8:03,Lumify Transducer,Shawn Sons Hospital,51,APAC
10/11/2022 21:37,Azurion System,SLR Hospital Center,60,APAC
11/5/2022 22:31,Ultrasound System,Steve Nursing Home,59,EMEA
4/8/2022 11:37,Anesthesia Machine,Franco-USAese Hospital,17,EMEA
4/5/2022 12:18,Respiro Respirator,Steve Nursing Home,97,EMEA
11/14/2022 23:30,CT Scanner,California Medical Center,40,EMEA
8/21/2022 19:48,CT Scanner,Mount Sinai Hospital,57,EMEA
3/6/2023 12:34,Ultrasound System,Alexandria Hospital,48,EMEA
7/13/2022 1:29,MRI Scanner,Mount Sinai Hospital,8,EMEA
5/25/2022 22:39,Anesthesia Machine,SLR Hospital Center,4,AMER
4/22/2022 13:11,Lumify Transducer,Richards Care,52,EMEA
3/4/2023 1:15,CT Scanner,Metro Hospital Center,25,EMEA
9/10/2022 23:45,Azurion System,Fortis Healthcare,31,APAC
6/14/2022 14:14,Anesthesia Machine,Franco-USAese Hospital,57,APAC
1/31/2023 5:47,Azurion System,UCLA Medical Center,1,EMEA
2/18/2023 1:22,Lumify Transducer,Shawn Sons Hospital,58,APAC
6/9/2022 22:10,MRI Scanner,Johns Hopkins Medicine,46,AMER
11/22/2022 11:04,Respiro Respirator,Shawn Sons Hospital,58,AMER
5/28/2022 20:00,Respiro Respirator,Mount Sinai Hospital,67,EMEA
12/10/2022 21:52,Azurion System,Mayo Clinic,32,APAC
8/26/2022 11:58,CT Scanner,Mayo Clinic,75,APAC
6/18/2022 9:20,Anesthesia Machine,Kaiser Permanente,45,AMER
4/13/2022 10:34,CT Scanner,Inova Emergency Care,54,APAC
3/4/2023 2:51,CT Scanner,Massachusetts Hospital,41,EMEA
2/15/2023 23:25,Anesthesia Machine,Cleveland Clinic,50,AMER
11/7/2022 2:25,Azurion System,Franco-USAese Hospital,89,AMER
5/15/2022 23:33,MRI Scanner,Metro Hospital Center,32,APAC
1/17/2023 4:00,CT Scanner,Mayo Clinic,4,EMEA
3/23/2022 17:56,CT Scanner,California Medical Center,9,EMEA
6/28/2022 19:44,CT Scanner,Franco-USAese Hospital,25,EMEA
2/21/2023 8:03,Ultrasound System,Metro Hospital Center,38,EMEA
3/24/2022 17:50,Respiro Respirator,UCLA Medical Center,89,EMEA
8/4/2022 0:23,Anesthesia Machine,California Medical Center,48,AMER
8/17/2022 1:45,Lumify Transducer,Alexandria Hospital,4,AMER
5/4/2022 21:30,Lumify Transducer,SLR Hospital Center,6,EMEA
12/15/2022 18:56,Azurion System,Mayo Clinic,1,EMEA
7/14/2022 23:53,Respiro Respirator,Mount Sinai Hospital,100,AMER
3/18/2022 20:13,Anesthesia Machine,Fortis Healthcare,60,AMER
6/4/2022 10:53,Azurion System,Shawn Sons Hospital,84,AMER
10/8/2022 11:45,Anesthesia Machine,Paul Diagnostics,46,EMEA
10/27/2022 11:05,Anesthesia Machine,SLR Hospital Center,4,APAC
11/9/2022 2:55,Respiro Respirator,Kaiser Permanente,65,EMEA
4/22/2022 15:11,MRI Scanner,Inova Emergency Care,19,EMEA
1/28/2023 3:26,Azurion System,North General Hospital,95,AMER
12/4/2022 17:35,CT Scanner,Richards Care,96,AMER
11/17/2022 23:09,Anesthesia Machine,Mount Sinai Hospital,75,APAC
7/26/2022 5:36,Anesthesia Machine,Metro Hospital Center,59,AMER
12/6/2022 20:49,Lumify Transducer,California Medical Center,76,APAC
5/12/2022 15:48,Respiro Respirator,North General Hospital,45,AMER
7/7/2022 4:37,Anesthesia Machine,Alexandria Hospital,51,AMER
11/2/2022 5:24,Anesthesia Machine,Richards Care,85,EMEA
7/7/2022 16:33,MRI Scanner,UCLA Medical Center,81,APAC
5/20/2022 20:28,Azurion System,California Medical Center,34,AMER
4/3/2022 3:53,Anesthesia Machine,Paul Diagnostics,12,APAC
1/1/2023 12:01,MRI Scanner,Jude Medical Center,100,EMEA
12/9/2022 23:05,CT Scanner,North General Hospital,1,AMER
6/18/2022 21:39,CT Scanner,SLR Hospital Center,13,EMEA
10/10/2022 23:25,Ultrasound System,UCLA Medical Center,2,AMER
11/3/2022 5:08,Azurion System,Baylor Scott Health,63,APAC
3/16/2022 15:12,Azurion System,Paul Diagnostics,53,APAC
4/9/2022 13:48,Ultrasound System,Fortis Healthcare,16,EMEA
1/20/2023 10:16,Respiro Respirator,Paul Diagnostics,33,APAC
12/15/2022 0:32,CT Scanner,Johns Hopkins Medicine,85,AMER
2/27/2023 17:10,MRI Scanner,UCLA Medical Center,43,APAC
11/27/2022 21:21,Azurion System,Paul Diagnostics,26,APAC
2/26/2023 7:01,CT Scanner,Shawn Sons Hospital,35,EMEA
11/12/2022 11:36,CT Scanner,Johns Hopkins Medicine,24,EMEA
4/30/2022 21:15,CT Scanner,Paul Diagnostics,65,AMER
12/13/2022 6:59,Ultrasound System,Jude Medical Center,13,AMER
10/5/2022 18:08,MRI Scanner,Inova Emergency Care,51,APAC
9/7/2022 22:03,Ultrasound System,UCLA Medical Center,58,EMEA
10/12/2022 8:41,CT Scanner,Steve Nursing Home,7,APAC
6/15/2022 15:26,Lumify Transducer,California Medical Center,98,APAC
5/10/2022 13:43,Respiro Respirator,SLR Hospital Center,18,EMEA
6/18/2022 9:42,Lumify Transducer,Mayo Clinic,30,EMEA
8/6/2022 5:17,MRI Scanner,UCLA Medical Center,90,APAC
11/10/2022 10:01,Respiro Respirator,Johns Hopkins Medicine,88,AMER
11/4/2022 1:51,Anesthesia Machine,Mount Sinai Hospital,80,EMEA
1/30/2023 1:42,MRI Scanner,North General Hospital,43,AMER
8/9/2022 3:47,CT Scanner,Paul Diagnostics,62,APAC
1/7/2023 16:05,Respiro Respirator,Steve Nursing Home,24,EMEA
11/14/2022 18:39,Ultrasound System,Fortis Healthcare,86,EMEA
6/1/2022 8:40,Azurion System,Shawn Sons Hospital,68,APAC
5/5/2022 0:59,CT Scanner,Franco-USAese Hospital,88,AMER
9/14/2022 4:07,Ultrasound System,Mayo Clinic,90,EMEA
10/12/2022 7:34,MRI Scanner,Franco-USAese Hospital,31,APAC
4/30/2022 17:42,Lumify Transducer,Paul Diagnostics,62,AMER
11/17/2022 9:55,CT Scanner,Kaiser Permanente,37,APAC
5/3/2022 3:03,MRI Scanner,Richards Care,100,AMER
4/7/2022 14:08,Azurion System,Baylor Scott Health,57,EMEA
8/16/2022 12:29,Anesthesia Machine,Baylor Scott Health,40,EMEA
11/4/2022 4:59,CT Scanner,Baylor Scott Health,19,AMER
3/19/2022 1:41,Anesthesia Machine,California Medical Center,19,EMEA
2/22/2023 15:13,Ultrasound System,Alexandria Hospital,33,APAC
10/4/2022 1:13,MRI Scanner,Baylor Scott Health,94,AMER
7/13/2022 12:52,Respiro Respirator,Mount Sinai Hospital,78,EMEA
7/25/2022 17:37,Respiro Respirator,Paul Diagnostics,10,AMER
9/11/2022 2:05,Anesthesia Machine,Inova Emergency Care,27,EMEA
8/31/2022 12:40,MRI Scanner,Fortis Healthcare,84,EMEA
6/12/2022 17:01,Azurion System,Jude Medical Center,9,APAC
9/14/2022 7:11,Anesthesia Machine,Mount Sinai Hospital,56,EMEA
1/11/2023 17:36,CT Scanner,Cleveland Clinic,92,AMER
1/2/2023 7:13,MRI Scanner,Franco-USAese Hospital,83,APAC
12/1/2022 7:24,Anesthesia Machine,Massachusetts Hospital,7,APAC
1/10/2023 21:24,CT Scanner,Kaiser Permanente,51,EMEA
1/17/2023 10:49,Lumify Transducer,Kaiser Permanente,49,EMEA
8/24/2022 7:57,MRI Scanner,Jude Medical Center,33,APAC
1/14/2023 3:41,CT Scanner,Richards Care,14,AMER
6/18/2022 2:30,Anesthesia Machine,Mayo Clinic,59,EMEA
8/22/2022 14:36,CT Scanner,Alexandria Hospital,17,AMER
1/1/2023 14:38,Respiro Respirator,Jude Medical Center,70,EMEA
12/31/2022 1:38,MRI Scanner,Johns Hopkins Medicine,24,AMER
5/6/2022 17:19,MRI Scanner,Richards Care,38,AMER
4/24/2022 14:41,Respiro Respirator,California Medical Center,79,EMEA
6/13/2022 15:45,Lumify Transducer,Inova Emergency Care,63,EMEA
1/21/2023 2:41,Ultrasound System,Jude Medical Center,78,EMEA
7/6/2022 20:38,Respiro Respirator,SLR Hospital Center,61,APAC
3/5/2023 17:35,Anesthesia Machine,UCLA Medical Center,67,APAC
4/10/2022 1:15,MRI Scanner,Cleveland Clinic,35,AMER
5/31/2022 17:12,MRI Scanner,Alexandria Hospital,6,AMER
2/11/2023 18:33,Anesthesia Machine,Massachusetts Hospital,88,APAC
6/9/2022 15:07,Anesthesia Machine,Richards Care,100,AMER
9/15/2022 11:06,Anesthesia Machine,California Medical Center,14,APAC
4/10/2022 0:40,Anesthesia Machine,Richards Care,27,AMER
4/9/2022 17:03,Respiro Respirator,SLR Hospital Center,15,APAC
1/15/2023 0:23,Lumify Transducer,Paul Diagnostics,35,APAC
2/18/2023 3:30,Lumify Transducer,UCLA Medical Center,53,AMER
8/13/2022 0:29,Azurion System,Kaiser Permanente,15,EMEA
7/26/2022 9:48,Anesthesia Machine,Richards Care,96,EMEA
7/18/2022 12:53,MRI Scanner,Cleveland Clinic,6,AMER
3/18/2022 20:38,MRI Scanner,Shawn Sons Hospital,72,EMEA
12/29/2022 21:46,Respiro Respirator,Steve Nursing Home,57,APAC
6/5/2022 17:37,Azurion System,Metro Hospital Center,1,AMER
1/24/2023 1:44,CT Scanner,Steve Nursing Home,59,APAC
9/8/2022 21:25,Lumify Transducer,Massachusetts Hospital,39,APAC
12/30/2022 13:00,Azurion System,Alexandria Hospital,6,APAC
7/27/2022 7:40,MRI Scanner,North General Hospital,39,AMER
5/8/2022 13:34,Azurion System,Mount Sinai Hospital,88,EMEA
9/6/2022 21:47,MRI Scanner,UCLA Medical Center,52,APAC
5/19/2022 19:04,MRI Scanner,Fortis Healthcare,59,APAC
8/9/2022 16:19,Anesthesia Machine,Shawn Sons Hospital,70,AMER
11/14/2022 15:20,Azurion System,Metro Hospital Center,2,APAC
11/26/2022 0:53,Azurion System,North General Hospital,14,EMEA
12/21/2022 1:54,Ultrasound System,Massachusetts Hospital,69,APAC
6/9/2022 8:32,Anesthesia Machine,Baylor Scott Health,28,APAC
7/28/2022 6:47,MRI Scanner,Richards Care,90,AMER
5/27/2022 16:34,Anesthesia Machine,SLR Hospital Center,51,EMEA
3/9/2023 17:30,Azurion System,Jude Medical Center,82,AMER
4/20/2022 3:54,CT Scanner,Metro Hospital Center,49,AMER
12/18/2022 4:38,CT Scanner,Steve Nursing Home,63,EMEA
6/7/2022 7:11,Azurion System,Kaiser Permanente,60,APAC
2/15/2023 0:23,CT Scanner,Baylor Scott Health,15,APAC
